tile_id,x,y,true_pm,pred_pm,population,true_exposure,pred_exposure
30,33.514297015851774,10.899562460802699,136.67298785241277,147.26144591124995,544.3340681941069,74395.7634899476,80159.4219410171
31,43.53793795953945,38.92005928502759,84.39925138668497,84.8594309521329,294.02824384641775,24815.76366717932,24951.069456661982
32,14.662141116216837,9.173050052322957,123.60839911516855,131.3619325969987,561.8797976356718,69453.06228090027,73809.6161046324
33,16.6706867715691,36.45410086924153,142.60882357005784,126.49714884711753,416.6716972766314,59421.06056355967,52707.781710783136
34,21.130011507411357,17.007230300985707,79.60605869436137,59.88053869097546,1555.3487583822678,123815.18454998088,93135.12150427004
35,8.526211158792856,0.022166593316157446,85.06223135296256,91.66906366078892,652.1985686988619,55477.46553873363,59786.43211353139
36,5.846467740096224,21.731562933999143,40.288798293321136,44.136084137037706,339.13683305199396,13663.41546066751,14968.171797551315
37,21.406721680167017,25.131434636693864,112.11552255646822,100.78377889775061,1414.9275622438922,158635.3430205237,142601.7465895217
38,10.210920707289786,34.77453412833191,97.92258479397111,83.82283393565397,639.686748542267,62639.77987570981,53620.35609389689
39,30.141629760712966,21.62252953881054,113.25803437179346,110.93450480595006,1593.8286033124746,180513.8947367118,176810.58685402837
40,19.671836349254882,3.7651752861092636,79.78063247984308,78.89580417028516,555.3145654793517,44303.347259211914,43811.98921096593
41,37.470518822602685,37.072542372251114,94.84894725001311,79.8730434429369,702.6227597552603,66643.02907668531,56120.61821392812
42,31.51192959010121,22.61419163701893,109.4644563761242,108.28943415730895,1321.8701038425163,144697.7923169719,143144.5655745693
43,14.056498862191848,10.86124767888716,120.36552031667892,102.62016091112179,1082.0793601525693,130245.04520870301,111043.15805746036
44,37.45169106278405,35.95434465953976,86.94005399777654,78.96052831505726,1027.5345651468615,89333.91057844998,81134.6721259788
45,36.214396087356086,4.8365388946813725,122.70658569974243,106.59808874254779,328.9068979775409,40359.04246391756,35060.84669864602
46,17.43652705635785,3.8993135605344653,96.45952898339615,94.82047010230202,537.5733650579264,51854.07358750685,50972.959189269
47,12.974764676860985,21.400363752023267,61.169017977004664,53.1599682356891,1253.2259905793644,76658.60314699862,66621.45385133901
48,30.7122976788739,24.995369112248383,129.8650965155364,145.73402609037953,1685.294409513654,218860.92114858463,245604.73944603364
49,6.288861762418941,20.438366695658928,73.9405824138032,77.27275185551738,414.2167550249169,30627.428112097998,32007.668525438035
50,8.995869111379875,37.159681884497296,102.9693045001937,86.89424252045046,665.4096709195658,68516.77102229046,57820.26932033788
51,0.33130213879524806,10.512833389043902,57.2067897850046,67.81379587061659,577.366441524805,33029.28064922567,39153.41000810742
52,35.411596987596226,39.60940303504247,107.71945748352013,105.02009402165017,634.6189087144442,68360.8045555035,66647.73746110794
53,29.918288546641445,0.7739733778394964,96.14131412633074,104.88536412933485,448.09113636453037,43080.07069844682,46998.202000721205
54,31.73244203818508,4.7413597864061074,105.98370383281022,90.13174624668916,511.9918768741676,54262.795443436415,46146.721926788596
55,35.13280639598855,7.427052241096481,150.57404364155423,157.45570032311423,664.3837331245059,100038.94522622805,104611.0059824041
56,20.651209899225297,3.183029082181066,102.20367291398985,126.47233491945508,574.7232543979762,58738.82750855454,72686.59191622003
57,25.593353817880217,17.52871465716058,78.28705806563545,84.96595599637804,1797.5329117786491,140723.56343930587,152729.10228422598
58,6.290864915744585,34.61488702848479,85.78818729735094,78.34527437105982,620.1637997278572,53202.72820609025,48586.90304467796
59,5.153853309118805,32.830373075205216,60.017736534075006,73.48977352461512,543.3864503558614,32612.824813644314,39933.347172996764
60,30.078133280571222,29.790274241904683,170.66499099976076,162.13337539041095,1216.8205888750178,207668.67484867852,197287.22931885417
61,21.199329276440963,0.29637607741830774,107.20797105513698,112.68171193036555,441.02071455148223,47280.93600035113,49694.969112414095
62,25.435624791653495,34.628241070249125,156.73425388097002,183.37232057073464,732.2423125369787,114767.45251555942,134272.97206998692
63,34.424948583721154,15.859963678208594,80.13282625530852,72.87240225784527,587.9820486188117,47116.66334321161,42847.66436734198
64,28.562324400026586,29.265510180955157,171.90085694297434,177.73085637239086,1512.2674809379516,259960.075900227,268776.5944512204
65,24.911073029609813,29.076747378549143,178.782199846185,202.53641379473902,1345.8114758791976,240607.13623592388,272575.8299683776
66,25.164322233543608,7.100841088741445,89.97611913585665,101.47648108482625,533.608410649388,48012.013928484455,54148.70378996682
67,13.67775441281755,20.61579390337304,69.07678724887693,77.33103894830326,1274.2060930704745,88018.06320225184,98535.68101139819
68,1.3868025555572734,37.04723835784297,66.64378729962186,42.763698410937174,250.25690055395535,16678.06765078042,10701.910620545243
69,19.652282515456307,10.521945203275198,78.45642236319934,66.59654243209673,1283.5683235602469,100704.17852526644,85481.21232447524
70,9.656310276878814,28.601113920061394,77.85627925317684,87.95406049312994,737.6374261900095,57429.705441043996,64878.206805112764
71,18.383788967608627,38.32204157175483,126.44019397446948,122.41746949007747,253.9955773793114,32115.250072497507,31093.495844446465
72,38.40313829706748,14.425247025175697,111.30280507522666,105.06492050031746,740.9467075100771,82469.4469571251,77847.50691951821
73,10.527276863940333,15.505346907666087,127.80183509674134,141.61564738137298,610.1138614536492,77973.67111173537,86401.66946610784
74,2.623623376007971,18.10250036834294,45.156510853032586,52.79000918228907,228.25469614573925,10307.185663760729,12049.567505434175
75,12.662275140989845,32.36156966677775,126.12821802900555,115.95940675427698,563.6350760071836,71090.28775542916,65358.78903969482
76,13.211719099500762,17.571388869446437,96.19534438215496,105.02841090952046,959.3344568397054,92283.50845336303,100757.3735326222
77,29.786243162710278,19.449838240295012,92.41728901693142,80.56638241333185,1561.9407256175966,144350.32746671702,125839.91380706432
78,25.066446855357526,8.892699590811088,88.53472491993092,69.13311252788733,1119.0546302551302,99075.19386001297,77363.72967828126
79,35.275419409788604,39.53380261408763,96.55241329926416,100.01509032696106,780.9560433309489,75403.19066424783,78107.38921513097
80,29.89410931473244,35.69416615879593,124.99109800940343,109.75711184829979,863.1883650725574,107890.86153936073,94741.06193141971
81,18.287408764803175,24.0101725211383,93.96751315158227,78.5276320711721,1420.4858718830837,133479.52484781048,111547.39190953292
82,36.63091730997156,38.42240285839675,98.67221490677655,86.03522706136492,611.171932511751,60305.68826978943,52582.3159871817
83,7.513781395846676,27.4799106698952,69.52240776711103,71.07848882923786,368.8368577403312,25642.426423363228,26216.366472707323
84,1.0220432910237216,38.36422530076651,76.80007833270633,85.79342724714327,605.0266276968741,46466.092400493086,51907.30796589621
85,4.052153734903879,6.461434669585189,72.83988929757369,68.86955871101758,299.0187031944592,21780.489238588452,20593.286135343147
86,32.506170776840264,9.018296276123232,125.05600481957303,110.13785068452037,507.182170576369,63426.175967999916,55859.95417279107
87,20.78447536131243,35.40729854553576,150.7633398355913,136.77032122147514,771.6780198932811,116340.75555682692,105542.65066035594
88,7.25723005651208,16.794975665064822,99.25427446694937,80.12645941639451,695.3640177821985,69017.851075395,55717.05675044636
89,22.54701487965136,14.846308164102723,70.54304852294989,78.65279766214204,1769.7523356160405,124843.72488496624,139195.97236531173
90,6.854044622092578,30.173414255360424,73.91121893189006,62.578809625484574,744.5684392131349,55031.96092045769,46594.20661066295
91,31.33441687849812,25.213026406774386,145.54383894379944,147.7490177228047,1459.066362177734,212358.11962511146,215575.62180414618
92,20.07703240083138,13.762863990689706,68.69718949615448,46.50210492350375,1615.523555556495,110981.92783156579,75125.24588687997
93,17.14595517434171,15.914423502109077,63.11552602669645,77.83587316796567,1650.7851805918508,104190.17503012976,128490.3059441046
94,13.568044011654443,16.335350332006165,86.67434781282205,85.9885817992568,1301.5656172397034,112812.35100984447,111919.78154511642
95,28.36271669034998,5.053253122761769,96.4960402917498,77.12857213529438,794.4954360424263,76665.66360796128,61278.29854996043
96,16.28156747490257,9.182157178807135,99.83481588230273,92.03130498217841,884.6497438610197,88318.84429869118,81415.47037967952
97,3.944246369224545,21.50121126410015,39.87953776381017,41.52112458297902,314.8978295855843,12557.979886700168,13074.912013132742
98,5.310265595423189,31.27308609113998,74.00737823482947,62.83107821224609,638.6606494180978,47265.600245186986,40127.73721467239
99,43.28539490472815,16.761931377168835,54.940772455957536,58.74631125323362,362.3953693332755,19910.28152563218,21289.391163583157
100,40.886131081842315,15.334111983438365,75.05835056845761,89.84088929692572,706.2339574194128,53008.75595933545,63448.68678624722
101,31.48682102148373,26.020646141220688,150.74397905941038,161.1537698880075,1519.8832855391256,229113.25416805779,244934.92125440104
102,11.96414826567838,6.290154555208516,113.79044519468303,112.92860963939162,541.6358661045385,61632.986337443166,61166.18529001322
103,43.612936980647575,15.230012976684124,56.95817360222064,73.53091229470363,606.8479833631291,34564.952786554604,44622.08584089201
104,35.04379067846076,8.325449447879754,151.57388395017063,153.34163736502734,473.05464631868597,71702.73006319752,72538.9740296412
105,32.2600585121548,26.065849373116592,147.20059538738676,145.1027485048621,1283.2395228622372,188893.6217899474,186201.58175737844
106,20.22126759647049,4.494560596643096,91.55012124094624,89.76909478923484,750.6473088349769,68721.85213303215,67384.92942009108
107,12.250870283032157,17.912912784097713,77.95575527238894,78.424262609972,939.4219032860381,73233.34399008822,73673.47004486398
108,4.337593296907468,23.847282283696337,49.90419233219967,54.53385270460707,681.9620723764704,34032.76642314085,37190.01920510702
109,40.617107844472876,33.34701771512961,93.15335844488443,81.82660455984187,1003.8595001537961,93512.88384612909,82142.4143527252
110,20.509933042512497,28.9820510570442,139.07326620201147,152.07691462213864,1141.5216928327043,158755.15026269344,173599.09702023835
111,9.106351415785364,37.71452484055451,97.17287192288265,112.14518284626708,518.1823807920409,50353.2701213994,58111.657841637425
112,13.768048086779363,27.195136290117816,101.49843714652206,130.55746498733754,711.4814080303538,72214.25097388789,92889.20901806453
113,26.06488060238532,13.967585396007195,73.95742986901337,52.76930469661875,1482.3744812193063,109632.60673439191,78223.87067395372
114,7.954775232265427,9.26895530057688,142.4481510293431,142.2696045114637,501.6096192142592,71453.36279560409,71363.80214475856
115,38.5476427841569,2.2632961463536105,82.35972372126997,72.15601861283645,296.30847520320935,24403.884154007097,21380.43985190396
116,34.133378842584456,11.103504668398664,138.28983165825727,145.4921687317115,832.0795484257321,115068.14067807322,121061.05805776293
117,32.375833017792154,5.4739475538680304,122.04116348989083,136.14494459835652,470.95291316306304,57475.64147137374,64117.858271019824
118,19.444186789879666,14.768991109667272,79.44762599909323,79.37157749558813,1637.6812880031594,130109.8904749883,129985.34726381734
119,28.228897831609945,28.10312557010422,166.15632728671167,161.94392111699653,1458.472635509919,242334.45656449904,236190.77743631636
120,26.2844086010731,27.681360968525833,165.80156966988145,159.50821052004557,1714.5134119092204,284269.01491461275,273478.96624625754
121,29.2430970699669,12.72665717455768,80.42429350816901,77.63476787009301,1109.1279072943153,89200.82835433929,86106.8876210362
122,3.7999944512950092,20.342094824643517,23.677145141483635,27.729204074620995,588.7601921557421,13940.1605231993,16325.851519299642
123,18.711333097677432,8.670862792071965,80.22888994939262,84.20381428996343,683.952257236792,54872.73037648926,57591.38885156813
124,1.8726378237851615,20.11906874136073,24.134223517459777,41.64659290536211,582.854757308737,14066.746991103832,24273.914800590603
125,22.229586866003352,20.403275049204566,82.69792735213782,80.35295601981412,1840.2674428254916,152186.30329528695,147870.92889805252
126,14.84375455497534,12.051873556736075,104.82981603529183,115.39300265582035,1082.0690670802237,113433.10123949971,124863.19873136931
127,6.50358849897211,10.378711849623588,117.9618004167685,106.94987617824313,687.7892761309166,81132.86131974886,73558.97791892501
128,4.653133547514824,39.182978559267276,70.79642046286865,55.28349517345568,509.1136049355342,36043.42083838288,28145.579521194228
129,26.444005747997043,21.484940443950148,108.77266192306169,120.56684950399057,1711.148416372565,186126.1681942754,206307.77359578284
130,7.676683584159875,22.48306526309264,72.92800082713131,77.64327774597504,844.6644247774691,61599.68786881966,65582.51453514128
131,41.630405326955874,0.3117636147224756,86.9731283327673,80.49097543246135,522.4209986785559,45436.5885618025,42050.17577003757
132,26.147751286517774,7.273631265418006,79.1023745013872,67.92168234165744,877.9700152449909,69449.5129468979,59633.200480970416
133,15.609141204067669,14.264878472800913,90.72931632867433,84.89899391375855,1392.9514184208042,126381.52987237673,118260.17399466918
134,26.591197116663754,38.63922970075075,124.6193799595391,127.11607621417993,430.10689636288276,53599.654741064194,54673.50101830859
135,1.0261741963363873,7.009669371482303,48.52115317807731,50.29754784019187,411.5653444105982,19969.62511893478,20700.727599857106
136,43.13516459586504,12.131588453074706,90.92435670808695,73.46701375301618,241.26626727961948,21936.98014776077,17725.11217637068
137,21.70365466243051,39.60627975139917,125.09274417480033,109.75727694525999,621.4395071379095,77737.5732865165,68207.5080896614
138,35.22308522626288,19.244345693435847,77.42251393279047,78.98765072226777,878.7127829515345,68032.15268098626,69407.4583849677
139,3.7228499965097357,12.736311018809058,63.03148527598549,69.98242506361382,578.3537128487999,36454.49353574067,40474.59536970396
140,21.899624887717216,25.3743568194728,130.6867782539754,121.16110257834276,1405.7584854962136,183714.04747268796,170323.2480615825
141,22.08181474595344,19.852091380657754,70.38793660387411,53.28596159684264,1886.4024286646822,132779.97455824382,100518.76737001694
142,42.202190473874225,38.297963665658315,81.11280177198321,81.46195016131533,331.4062594861249,26881.29023169248,26997.000193406642
143,25.727762356923392,3.32780191968181,91.73217680499778,65.23755369109077,469.77088678783593,43093.10604466236,30646.70344933277
144,21.30702304756292,31.621916820706453,149.4104546619737,144.7254741638826,985.6801095921869,147270.9133254327,142653.02123463704
145,12.013904839135211,11.1634551385194,156.59759367665313,163.72108226736708,844.8239333171393,132297.3950379093,138315.488688056
146,14.920604880414848,32.266773239609265,130.09335475975757,127.13405031281215,697.3899878957558,90725.8031012256,88662.01380879048
147,23.4302581112192,33.90881362331466,151.67012821872882,132.85568936667377,956.4292326003036,145061.74434062847,127067.06502755212
148,19.7510157137271,33.96891432093594,161.63281875683003,179.70487935992466,568.2762518040306,91852.09241165158,102122.0152735535
149,0.9725435946148692,34.66782795553688,65.7525966000205,65.82062676252362,479.21534583383254,31509.653319151304,31542.25441700237
150,37.1831365887461,28.725100271323626,104.68080068024116,107.1799930124153,1149.8990646455725,120372.35478855892,123246.17371369535
151,40.3272347327895,5.696165868594409,106.48684167993547,117.02341742442596,247.76218300466093,26383.412355892524,28993.97736374145
152,6.311209004937485,2.076103739951076,72.5295125848904,70.35040019935178,593.3306588078308,43033.983485003875,41741.04929767594
153,24.931626459257224,13.630609751234314,65.3111941686139,62.00535115049884,1597.6224409762485,104342.62945073466,99061.1404586494
154,4.88590835109496,19.802794344443097,27.639376428993817,42.36321261584226,411.780499546652,11381.356233089033,17444.344853352555
155,30.250804186791527,12.104836029582104,94.0186077711993,84.19863639582698,741.900078721333,69752.41250672289,62466.97497029293
156,12.655520272755375,29.68827735702384,97.8315147209767,108.80770041726493,873.593210213306,85464.94700512833,95053.66830344613
157,29.67401856113558,28.89773911071699,175.15848858332305,161.59234991662362,1727.983514764669,302670.9807430777,279228.91676800954
158,32.71475764290972,38.876980044549775,92.37108707799115,83.62869830419507,656.2751743980416,60620.85128144533,54883.43856426683
159,34.58913713629457,16.02292361997638,81.19198869305423,84.68712164220615,956.9549857150275,77697.07837993639,81041.76328136418
160,4.848342568015346,31.429106432390537,70.2595893305866,87.39957883471784,274.2573475615528,19269.20861057066,23969.976669206546
161,41.22053303119235,29.647998829612273,73.09013074874655,74.85910493976506,688.9115210905737,50352.633150827896,51571.29985153243
162,10.359629590269638,39.54998068969174,81.30006639591777,64.49833462889742,245.07716899127894,19924.790111114537,15807.069255502352
163,1.68356502792809,30.944610048374592,48.279732817954155,56.81256919966255,504.90516662299126,24376.68654296264,28684.95971803584
164,24.968361122616752,11.342981228082486,77.59065594548674,68.05917826930663,1173.5003743609896,91052.66379894344,79867.47117773266
165,16.691502773809745,0.6108959651093571,85.85820826496318,93.4547845547414,540.5113427674737,46407.33543690466,50513.371087728236
166,37.34053844095859,38.72664617915112,88.62123508114146,92.0710667215247,486.7454957125902,43135.98700023219,44815.17701215551
167,36.371316242893585,28.64276175378988,115.80931549837202,97.79492190489012,1067.3973927419092,123614.56141818747,104386.04466467834
168,14.271250177022191,32.50426511743393,135.69214068986787,140.01516247109578,679.0677609540933,92144.1581573364,95079.7828788706
169,42.880472778138525,31.72976617715009,61.889703151706804,47.07186934664726,687.4073975201613,42543.439776810104,32357.551203987852
170,13.091302716305337,29.430443599726765,113.38113134686769,129.60642313315182,738.5606374613149,83738.84064362767,95722.20248830151
171,23.177570815427153,30.058978743367014,160.83695486493423,141.9652995165573,1276.9561379590566,205381.7367254215,181283.46059486375
172,11.518429075542123,37.17832739095474,123.12666767799242,121.21346076686322,418.9087804018099,51578.84219192675,50777.38301812931
173,42.12196065220335,36.56445127713895,78.3464310700142,66.99263151977152,761.0809166533302,59627.97357528336,50986.81340608649
174,7.407351791190816,15.169069833599318,112.7854966847827,129.71562892730805,759.8741533010593,85702.78379798868,98567.5537010526
175,2.0209778726548047,1.238460945313915,69.19655104582463,50.61206157348445,321.84400753517593,22270.49529620057,16289.18872642732
176,19.579367700136707,1.547263739842668,89.80943844706336,117.77560253121078,690.6369318055608,62025.71501626021,81340.18077370666
177,44.65690038251267,17.86553458093875,39.33273578061285,34.997533492329424,441.88434528600357,17380.520198723476,15464.86217388297
178,40.12547698147113,33.399181196016286,87.73635205652553,80.96474231648423,813.2845568893706,71354.62020538119,65847.37457852396
179,33.68736087556272,33.90444906462087,130.668454724897,139.93974940467143,1263.3053065800746,165074.1522565806,176786.62802440725
180,40.08566208953362,16.175583249196976,92.32911058410718,91.91804863255686,758.7749170398718,70057.01322382108,69745.10972563522
181,40.205098786403845,12.06446501391869,120.2708898892486,110.07009850542812,236.29014788342576,28418.826358001766,26008.47985339085
182,23.34862621739021,20.264057777261833,88.33184204784837,79.16314671898091,1661.475173093297,146761.16255609863,131527.60289752888
183,14.216807332385685,33.301728274797505,141.40903145530865,135.4431992576048,774.5477370335268,109528.04530981212,104907.22348155885
184,34.74055944499446,25.45984478708672,113.25651188795601,104.94014017403808,1279.2206563778855,144880.0694763809,134241.5949938203
185,29.774756842549248,5.592232546381393,89.8798891070199,99.60392497117809,751.9707701101274,67587.04942921862,74899.24016656814
186,16.814597799316953,14.48935774634231,75.31419873072197,76.34632875013534,1221.2852812819283,91980.12238137283,93240.64758245161
187,4.251000062768187,22.21703660766152,44.871345035409554,50.42430535211674,752.7338095823,33776.178489585654,37956.07946323999
188,33.60553251070617,21.530497251486878,106.85145658558625,101.82728242352464,1032.6881682330597,110344.23497440337,105155.8297621001
189,11.81072321652891,33.2253608035483,121.63665040242168,129.36863012215795,783.8375413920704,95343.372994601,101403.98896821243
190,42.156591774020065,37.28687055362628,78.22575436483764,69.89928653349119,702.418993046056,54947.25561121738,49098.586461492625
191,10.843675875255814,4.018523767010231,107.70105564497234,96.64832168828273,709.0390397403664,76364.25307353496,68527.43320237802
192,5.524106958516871,8.976303613835533,99.4148761077984,93.30309147112838,295.86485954185184,29413.36835600438,27605.106052925952
193,37.400070245620775,15.686276425576864,83.42246643596914,100.51756610144479,556.030774233004,46385.45860081871,55890.8601034035
194,6.897794248102232,11.855923258041114,136.69103655702716,129.77970653148762,389.1603362570854,53194.72974986224,50505.11423313959
195,8.067073867098259,16.331619798337712,110.78644514720939,104.41648226761832,841.4597536161872,93222.33483758406,87862.26744237909
196,26.972225618437957,1.628849144609279,87.8329153091618,90.45446330188605,366.7922348034908,32216.4312955532,33177.99474244913
197,39.355291837685904,2.6405308065126,86.24462548137676,84.67717349512569,425.55493398838405,36701.82590358019,36034.78897704116
198,8.839559957155796,33.534459117482974,92.77116734563855,79.72212665965111,333.22011191979414,30913.218765843627,26565.015968012947
199,13.964565280504265,4.10327136447548,99.56560806177325,85.38969287746703,621.0968841091772,61839.88893160293,53035.272181234366
200,34.98321772085299,32.96300447978998,97.98343990364094,106.97126397080876,1321.1668067150958,129452.4684084538,141326.883230591
201,43.73218917274353,12.260480072121403,83.53274867944288,69.2713267559107,232.1772950413,19394.407635757772,16083.22927010938
202,22.533353379105403,12.368934795554232,60.650717864015874,71.26261146959334,1380.962263083835,83756.35259915054,98410.97720831368
203,6.475387614806285,4.0298811250722855,88.20773340337534,82.60290410482152,261.7842962738274,23091.399414911994,21624.14312125515
204,0.6271329468690695,0.5305352593399482,48.341180720995204,20.463636833176913,629.1498485525784,30413.846529466955,12874.69401442822
205,10.334521349948487,14.21154433781541,135.87995841665335,143.64388434020321,962.1267614564143,130733.74433824694,138203.62524325948
206,5.931999800393447,33.414276251759325,79.79990215601183,89.41842882432587,296.46249814903655,23657.678345219952,26509.210789821464
207,30.494640312578586,36.79821858152248,131.97096631996672,138.95643717270357,762.8840450784573,100678.54461908907,106007.64888000261
208,5.482462708283901,2.4634222452131826,75.78421803834573,70.18995203485464,462.9201464735064,35082.04131469115,32492.3428769433
209,22.784846922928484,1.2363225522243493,112.99539159296033,108.72949852564308,642.4312291233206,72591.76830633642,69851.22537979115
210,31.24180960392989,6.352024805213339,100.83741805345245,95.37757373570467,789.5748662372841,79618.69087126783,75307.73502440572
211,26.150247414940605,30.651592347427833,163.05355540652747,154.40185144370975,1201.8194748613182,195960.93833294368,185563.1520196945
212,8.989904324702593,8.195310640938992,132.48087861728874,135.84828797971807,520.0305744213335,68894.10740719162,70645.26323224753
213,36.18560367820182,9.232414975778639,146.16137253535896,143.69825155791736,347.6397245045021,50811.49928139209,49955.22058337303
214,32.19332083271107,35.55770791565158,126.84651604340218,121.27300393956965,916.4004453696967,116242.20379576813,111134.63482154261
215,33.25428017619938,34.99796155034139,116.86185866041222,108.31858023623163,1296.8898512615744,151556.95849625315,140477.26741143136
216,5.8975988200790965,26.811568776806748,58.84814509992962,60.62026856619755,747.2528860675086,43974.44626564192,45298.67064027859
217,5.568921164265507,6.560551219259159,93.19476010660249,108.40691247574517,398.32478135021324,37121.78244244801,43181.1597087529
218,41.740314795292846,15.245967586062875,85.41231051761918,86.84022126297221,334.47162825002545,28567.99457142486,29045.590203418797
219,17.89101872212233,9.447096246364207,84.04268623365238,67.78201933044643,950.572819101681,79888.69317800098,64431.745199347104
220,13.54269113014229,26.873823273725147,101.096888049726,100.80303600884015,917.2471581797563,92730.83326442815,92461.29831500027
221,21.986282040819,31.197242167225113,167.45105163300505,173.22632959567406,1157.6318091289704,193846.66384246427,200532.3093186115
222,29.82888957436121,5.685348880702223,100.19886727869218,108.71649334784442,640.0803324404717,64135.32427790399,69587.28920385058
223,43.00304656711365,35.918233316280755,74.74329617306172,80.93436856152346,646.1014320106902,48291.750690614324,52291.81142648129
224,12.890080209692476,18.513036287353465,60.56917704028376,62.17481206004105,1056.9449488151813,64018.28572662037,65715.3535503936
225,41.61637931904122,31.800234179797933,75.71131131507816,108.24245674413164,823.6036516867891,62356.11247309369,89148.88264201613
226,1.1186771123815342,2.0655043416784924,69.50165585396876,55.21524854574581,498.5623271215245,34650.90728135399,27528.2428075604
227,24.98391190470711,14.423247480777505,69.24399729839277,87.12135527816082,1507.1286494527517,104359.61213103669,131303.0905188679
228,28.52888002564883,0.5912379078930075,88.61909089577243,95.26163742086936,550.6467985300873,48797.818690403896,52455.51566853567
229,4.765383168783898,28.73938925742598,42.772686999051196,70.29955706234718,670.8167669887284,28692.63560812434,47158.121589303366
230,6.3152818678760685,3.1780388092474077,83.10300337123938,65.71891218449694,306.5457332897872,25474.871107020237,20145.852126603746
231,18.860144369233673,13.53143164105778,74.81267970695211,93.25446026451026,1163.6811124307028,87058.1023453079,108518.45405973007
232,43.480436046443174,31.269947225552265,77.88633498317093,97.54301010253752,405.94649865096585,31617.68497917447,39597.24341900089
233,26.821914895546776,29.95865913731656,162.17950469337046,160.29293116436287,1429.0873833088804,231768.68398857908,229072.60556058981
234,41.9860449720095,25.611584814913705,54.370159431440754,44.166741247663815,618.4958717786436,33627.71915629279,27316.94713159561
235,36.196241202583685,27.760825553655554,103.19456110666557,128.67072833324266,1281.9094624879876,132286.08435992946,164944.224195605
236,21.032172069988118,26.04925300414291,134.50285050767388,124.61287025879598,1293.1992166091572,173938.98090822247,161149.2661980935
237,35.31435521634843,25.651038360273212,123.78354850825377,136.34377556452247,1487.1574278546825,184085.62361026,202764.65857253136
238,0.8026552789644481,13.986185601655986,58.37430962717058,76.31680157595517,475.78799630193646,27773.79581302033,36310.618105996175
