tile_id,x,y,true_pm,pred_pm,population,true_exposure,pred_exposure
17340,25.574298219487435,29.163411688266404,178.57066173540025,192.18225845402156,1575.337028023963,281308.97555051785,302751.8278718915
15333,25.455357524971284,27.094376191120297,175.88532199425373,171.2386207826203,1767.9423786769548,310955.11454088305,302740.0145477868
2428,28.423284397709303,24.693897720951266,156.3559469960891,175.182477875014,1727.9053527228937,270168.2777445994,302698.74122349656
13001,31.68144965690982,26.7265323176973,162.38845864210276,182.55687391759716,1656.1133134984532,268933.6883156793,302334.86936559115
6145,29.257330134508482,27.865212060055438,176.85201741101062,184.93172500188408,1622.2003095623097,286889.3973908604,299996.30154594826
13338,31.55731714936017,26.1482152907041,160.59043633222947,170.94155463369265,1741.71597364255,279702.92817407096,297731.6362647931
5023,28.32824571315469,25.59244725693139,162.39149166259205,166.20762443001362,1789.078497659824,290531.125936448,297358.48701485706
9163,26.023880336340305,27.06351214130084,151.77476883112627,170.18797093859365,1746.4336802813432,265064.56810359395,297222.0044259024
5356,26.803683810460797,25.302920629099816,146.600174812441,174.02696864617667,1705.1360574548162,249973.2441018725,296739.6592081546
1011,26.986291052219567,26.847110941503995,162.60125427125746,166.63921792990962,1778.4960339829909,289185.6858420912,296367.1881943716
11710,27.633970563513202,25.49950192467264,143.66831196464864,161.80006461624478,1830.9771123531154,263053.39097767894,296252.21508959937
14642,29.34515382760494,30.378169544810323,170.50246054638333,180.7393829005797,1636.4013237283439,279010.45213704143,295762.1654283526
10548,25.037251136214486,26.67924959111819,164.43661273231143,182.5532501626919,1619.8353928432869,266360.2451830631,295706.21569210285
17013,28.061479612269693,26.51887298986687,173.65712694546787,173.39729704824043,1703.0192837321588,295741.4359456553,295298.9406201868
8307,30.03048107117763,28.95356642013303,175.9635389299183,172.69608920779638,1709.5700395550984,300821.9942086755,295236.06005798327
5140,27.96662508908148,29.30872207001294,174.98279501449954,186.53832722719437,1579.045466484834,276305.7891804905,294552.49993376574
8869,29.175869956934054,27.014541665343316,172.27441817644498,187.00584954235708,1574.8871541278027,271312.76817092445,294513.11019101477
1331,22.34657154808267,25.77993486856034,140.05519488570343,166.0554870992675,1772.7781076029983,248286.78334944646,294379.53217693354
8409,30.645763498213885,27.53286331196371,177.26978102074133,185.73867109355402,1583.829616384256,280765.12927060184,294178.40818582516
10570,25.60202414189109,24.467298923455253,140.282829478858,153.97705460123709,1909.322727952542,267845.1946654744,293991.8899333315
8616,25.700224584247156,25.66047412365682,153.80672070496252,159.3882388884614,1843.1673567237224,283491.52684810956,293779.1989648946
4689,32.78671391420545,29.47637836549304,165.18241239460698,174.63170654766375,1682.2314561506041,277875.0501330493,293770.94999574136
15614,27.482275821132642,26.156447086478632,144.94728823603916,161.35568740460695,1819.4291118121196,263721.315894872,293575.23502039805
10684,31.404281754046583,26.955526737121133,163.42912952055954,174.66168545383115,1678.5624586948013,274326.00147038157,293180.54817516083
5795,28.14588399478157,26.03545876908762,159.9580156745912,184.8089420664964,1581.252564209738,252934.0224513488,292229.61353153636
2898,28.038217660291593,25.07889887194292,159.2490898350859,172.83529104346712,1690.1324223842967,269152.0499654682,292114.52912479005
14535,27.603349795225608,27.04394353399881,171.18977231871418,188.45004197711822,1547.7934713331456,264966.41195391346,291681.7446446408
2104,27.293944518357513,27.309147634421024,166.4546067557061,171.87535038540582,1696.0018855547833,282307.3269169575,291500.9183340373
7094,30.426773654993227,29.960724736810214,169.8160224301827,178.6555217904535,1631.6004829171536,277071.9042041563,291494.43562912
10709,30.490896236227822,25.20201103414208,144.69983110910283,165.75309969875912,1754.553292212213,253883.56505502755,290822.64677083696
7834,27.162934325169832,26.666774684756668,159.9672272290714,162.8860745684529,1783.2598627035236,285263.1356655772,290468.1989712552
14495,28.861324884801896,23.68972610785161,152.90128331896173,168.7428608115219,1719.4559905150816,262907.02756023244,290145.92287902394
14439,31.85069839626878,29.2949339595878,170.29227713180703,183.00900133862433,1582.6787639402398,269517.9706795371,289644.46002855164
478,28.558310283821836,28.78419561980772,188.17164524570134,191.8819279892482,1508.4141041744867,283840.7636943339,289437.4065151752
7662,29.433144107625125,26.456264678058304,162.94444862941523,174.66292347617323,1656.3514595635038,269893.2753151023,289303.1882313881
13765,27.98073679484877,25.35308472108328,152.05332394956685,162.09525458040574,1784.4532066830768,271332.04150862526,289251.3968241147
5991,30.952207321930164,26.267280122542893,160.65144406395154,162.9073748773762,1773.5674246322128,284926.1679119485,288927.2133148626
11142,32.27102269206104,27.958517558753883,163.85154218598655,168.37692142012054,1715.656650249623,281112.98800504446,288876.984982988
8882,28.54445396481917,30.62841354247602,173.85542456973326,182.77674532706493,1579.377915840279,274583.4181144721,288673.55509872927
9506,25.668239249029998,28.660534598195845,163.86749762402107,177.83558065188396,1616.8096756350137,264942.5556806149,287526.2874701368
5637,32.01326313658076,28.149998909502973,160.80460290254135,167.6188126088045,1715.351286761004,275836.3825059666,287525.1458938644
246,27.139822080242656,28.168373676417247,173.4192998028199,168.93785862210086,1695.0171786791595,293948.6922802911,286352.57249373215
11364,28.238940233419033,28.155998476871346,176.2864700780918,173.81304411165468,1646.8046809418624,290309.38411131914,286236.13465182733
11344,31.349861999556186,26.83154356974031,163.57548297775924,179.30395589756893,1595.8758847389524,261046.16861873298,286146.8592552269
2796,28.20447289472223,28.476541710312354,176.75101194923326,184.6781807276766,1545.777955497582,273217.8178830145,285471.4606302409
5124,24.864657289784095,28.468700647415833,174.19249133078074,188.9808745931102,1510.3159589235806,263085.69958153565,285420.8308293102
8527,31.2686828794253,27.94372912466323,166.0698547338074,167.85032619022144,1699.2459716045876,282193.5316613813,285218.99061124976
4692,32.7157083570767,26.51428797441153,153.1721604996175,166.7355910821474,1709.8050051722794,261894.5266752977,285085.3481726141
15969,27.72049013950323,26.350239876317467,172.0623134042907,159.652477146365,1783.8970566308617,306941.45443901105,284803.58406522643
16124,27.759318940391687,27.249885916574804,164.30054486155996,176.84962669228463,1610.1598103637812,264550.1341569553,284756.1613777545
12363,27.977141518050477,27.298849651545748,163.73639790737514,162.34526566720584,1752.6934414649336,286979.7107413491,284541.48238779395
1031,32.39021407596958,30.36807672486662,152.40537989138093,171.31220148261298,1660.456451993224,253062.4963591218,284456.45025696786
6092,27.731791574575634,27.237388042202344,171.30570689011338,178.5610667178473,1589.1767889766845,272235.0532090115,283765.1026429201
4182,31.474066964504065,29.303832034774892,171.33786453033034,166.10783272499384,1703.799810003938,291925.4210332573,283014.49383701046
1879,25.234981855290545,25.73541477828227,144.5094068139253,164.1868898139192,1721.9624226019268,248839.7682460742,282723.65454345196
16415,29.448996410601186,30.491394983601644,180.96794297265194,183.64297957128034,1539.140135988306,278535.0243564515,282652.2805506381
16627,24.38202699000139,28.55893228822421,167.98985595619354,188.17642549373565,1501.842515628439,252294.30786930883,282611.3562454795
11665,29.493350981305433,30.18954447855534,175.31599188347084,192.60729981184528,1462.6998085180144,256434.66775809857,281726.66055395786
5662,23.776529416929993,27.35708359338251,159.30476116257148,164.79810609499276,1709.2739899857247,272295.4847360715,281685.11634707905
3134,32.4615994881228,30.16551275598971,178.23917265096074,170.03290674981238,1655.063158084948,294997.0879821474,281415.199623708
11816,28.970565221273514,30.1480837932045,181.85494239384383,174.8057029083337,1608.4504618959222,292504.6660914344,281166.3135849507
8963,25.08237994548131,24.603876644814527,140.1383784705605,161.24100916138906,1742.9694339204427,244256.91019336157,281038.1504627872
14925,30.235944427594564,27.97648248540237,170.5656832345897,174.4273437460439,1609.771561776391,274571.78628600267,280788.1775585765
5008,31.584677418656607,27.49172171215008,159.99082682923415,173.7488102739616,1614.0947234236664,258240.3493812564,280447.0378643411
1984,27.83972753713429,25.67469193197159,156.38570610244102,157.85853347874558,1775.2010484454436,277616.0694349343,280230.6341375293
5234,32.06165776919401,30.925146246070906,172.46396487995014,186.88090178641056,1499.125983262391,258545.21092798572,280158.01564351504
11080,29.57875282475795,25.03956557332372,151.15642945396763,161.25970248712414,1734.3738548321594,262161.7592347432,279684.61183168064
157,29.67401856113558,28.89773911071699,175.15848858332305,161.59234991662362,1727.983514764669,302670.9807430777,279228.91676800954
1146,33.696935085017465,27.732321212564926,146.263284555393,168.65114861622644,1654.1442668093823,241940.5735920126,278973.33057434805
13812,31.17222549552496,30.78026261719373,169.30836036018778,182.61300594827196,1527.3365573271053,258590.84823922615,278911.5198281879
1639,32.841686083629,27.612600128941956,144.22627628166003,163.5443190834427,1704.5705432637862,245843.86211434216,278772.8288277699
1904,27.29548508379434,21.66219644029175,123.09937169896784,145.3288012131345,1908.018578015445,234875.88814365934,277290.0526353742
9739,29.678058031109984,29.888883915158235,171.01286512985482,172.690462984219,1603.5886618974032,274234.29156082496,276924.4684593068
15516,25.686088614458498,26.69228794216653,163.38005719182425,185.51135198590555,1485.313630877096,242670.62596049608,275542.53978710435
9645,22.40142424813046,27.447699993034963,159.8624874995387,169.0016391629214,1627.3398559137197,260150.59737350812,275023.103124571
5938,29.502296209944692,29.876531668541688,167.1868493710904,177.8285283192683,1546.198263975405,258504.01625709754,274958.1617725538
4553,30.408683020225627,30.799295247473594,167.14709250977313,185.86149215323346,1478.6248943898443,247147.85200983283,274819.4292062137
14136,26.876511200238077,24.548402680720635,141.51555078411783,144.90480774739228,1893.9349088376196,268021.24177342374,274440.27385119017
11892,26.948776667762925,27.836697024397935,166.49668298276822,157.88311064505876,1737.2131021884416,289240.2191485803,274276.6084268635
120,26.2844086010731,27.681360968525833,165.80156966988145,159.50821052004557,1714.5134119092204,284269.01491461275,273478.96624625754
2199,29.831600319161435,28.938222089753467,174.28554391308248,168.93057801615188,1618.3600388311447,282056.75961488334,273390.49679798726
10497,31.320405183469614,30.566812569009123,163.17732971236896,170.1473184892106,1604.3807971246029,261798.57431659466,272981.0904663334
65,24.911073029609813,29.076747378549143,178.782199846185,202.53641379473902,1345.8114758791976,240607.13623592388,272575.8299683776
2271,27.55976981639317,28.440398970105157,176.08363630676007,185.0785408991749,1472.398425863646,259265.26891842028,272509.35228108556
15331,30.724505263206694,26.47301724275268,153.07254013175623,165.301593824236,1647.9413098108064,252254.5622807936,272407.32504052535
13499,31.813025114740174,28.274985718367166,167.5304726785693,197.13653536031742,1381.1989167519757,231392.9073865864,272284.769091908
4526,32.58862657871295,28.902048223719138,160.06231064181245,165.3377304592252,1646.495249661908,263541.8341216529,272227.78779099527
15795,30.90676463830761,27.35866065352392,160.20044484983057,158.5084487738273,1714.4524444035371,274656.04426732607,271755.19745890104
12391,23.34202957826226,26.094615431849682,154.52870434134496,159.74881010637588,1700.4445498675573,262767.4930953352,271643.99349321425
1558,28.934929050337466,32.169410859594294,176.65264984871033,191.86680127572927,1414.2923390975798,249838.48936231824,271355.74717142165
9785,28.730026097576822,29.98244938476216,180.72700278062254,181.61394268580477,1492.576616767235,269748.8983687843,271072.724131737
13217,26.119102241336225,27.780985671626848,170.51696206599868,162.13803135375503,1671.1122687397308,284952.98733671766,270950.85342456715
2642,25.86910689124804,24.90732175311122,145.2995805769156,144.90001714689578,1866.8808601189016,271257.00596234784,270511.06864244037
12894,28.11724035044786,31.496206579222218,162.36538423462434,183.64203934669382,1472.1422656201694,239024.94460544921,270347.20786695014
3632,26.94862665451587,31.230608173422254,176.70413158687498,189.35621172700434,1427.6529981551175,252272.18324639846,270334.96339135297
14034,26.239811256147444,24.414924465521967,130.91211910479407,155.1493250265701,1741.501997126162,227983.71686901688,270192.8593865479
15930,28.605731674467812,30.489476394935913,171.81524012591706,169.05953932452422,1597.336854173528,274446.8151618017,270045.03271266137
17420,25.31089491941327,27.394370873702293,177.25292508647,164.14617613073125,1644.5159455602288,291495.2617018926,269941.00404972536
8736,24.186362608787647,27.003057028647017,166.19845518439058,171.85146870145724,1570.2942645562794,260980.48095416237,269857.37565747125
